,Date,Income,Outcome,Balance,Key,Inflation,Gold,Inflation_diff,Key_diff,lag1,Key_lag1,lag2,Key_lag2,lag3,Key_lag3,lag4,Key_lag4,lag5,Key_lag5,lag7,Key_lag7,lag14,Key_lag14,lag21,Key_lag21,Inflation_lag1,Inflation_lag2,Inflation_lag3,Inflation_lag4,Inflation_lag5,Inflation_lag7,Inflation_lag14,Inflation_lag21,Gold_lag1,Gold_lag2,Gold_lag3,Gold_lag4,Gold_lag5,Gold_lag7,Gold_lag14,Gold_lag21,year,month,day,MA7,MA30,profit_tax,nds_tax,essb_tax,Weekday,is_holyday
157,2017-06-15,1.5273656827717947,1.1924553682615529,0.335582730036596,9.0,4.4,2325.42,0.0,0.0,-0.07702079257314716,9.0,0.32673609248777824,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.18564140039743246,9.0,0.035597872363551435,9.0,-0.08104446942785046,9.25,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.1,2307.78,2335.26,2335.26,2335.26,2335.26,2351.86,2303.34,2264.02,2017,6,15,0.11323158021741546,0.030451772265788577,False,False,False,3,False
158,2017-06-16,1.0800258436139916,1.0080732604476332,0.07195258316635841,9.0,4.4,2327.5,0.0,0.0,0.335582730036596,9.0,-0.07702079257314716,9.0,0.32673609248777824,9.0,0.0,9.0,0.0,9.0,0.20732303157068102,9.0,-0.14530446074395306,9.0,0.6988689322342088,9.25,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.1,2325.42,2307.78,2335.26,2335.26,2335.26,2353.92,2301.5,2266.17,2017,6,16,0.09389294473108366,0.035428351025778,False,False,False,4,False
159,2017-06-17,0.0,0.0,0.0,9.0,4.4,2332.76,0.0,0.0,0.07195258316635841,9.0,0.335582730036596,9.0,-0.07702079257314716,9.0,0.32673609248777824,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.25,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.1,2327.5,2325.42,2307.78,2335.26,2335.26,2335.26,2298.14,2308.3,2017,6,17,0.09389294473108366,0.031054020528407715,False,False,False,5,True
160,2017-06-18,0.0,0.0,0.0,9.0,4.4,2332.76,0.0,0.0,0.0,9.0,0.07195258316635841,9.0,0.335582730036596,9.0,-0.07702079257314716,9.0,0.32673609248777824,9.0,0.0,9.0,0.0,9.0,0.0,9.25,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.1,2332.76,2327.5,2325.42,2307.78,2335.26,2335.26,2298.14,2308.3,2017,6,18,0.09389294473108366,0.03071375979303692,False,False,False,6,True
161,2017-06-19,1.167999975397501,1.2950841326127474,-0.12708415720207933,9.0,4.4,2332.76,0.0,0.0,0.0,9.0,0.0,9.0,0.07195258316635841,9.0,0.335582730036596,9.0,-0.07702079257314716,9.0,0.0,9.0,0.06567201406875707,9.0,-0.05366174212467478,9.25,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.1,2332.76,2332.76,2327.5,2325.42,2307.78,2335.26,2298.14,2308.3,2017,6,19,0.07573806513078661,0.026477621219634276,False,False,False,0,False
162,2017-06-20,1.177691922331046,1.0749059198435649,0.10278600248748108,9.0,4.4,2331.31,0.0,0.0,-0.12708415720207933,9.0,0.0,9.0,0.0,9.0,0.07195258316635841,9.0,0.335582730036596,9.0,0.32673609248777824,9.0,0.2451412047482947,9.0,0.028794713122547888,9.25,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.1,2332.76,2332.76,2332.76,2327.5,2325.42,2335.26,2331.16,2306.55,2017,6,20,0.04374519513074416,0.029903821302550312,False,False,False,1,False
163,2017-06-21,0.9708599300713573,1.1126974018976967,-0.14183747182633952,9.0,4.4,2347.59,0.0,0.0,0.10278600248748108,9.0,-0.12708415720207933,9.0,0.0,9.0,0.0,9.0,0.07195258316635841,9.0,-0.07702079257314716,9.0,-0.09959468244300418,9.0,0.022566730962065466,9.25,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.1,2331.31,2332.76,2332.76,2332.76,2327.5,2307.78,2346.63,2294.58,2017,6,21,0.03448566952314525,0.02404210898184534,False,False,False,2,False
164,2017-06-22,1.0716419882551833,1.124310348501305,-0.05266836024612168,9.0,4.4,2405.61,0.0,0.0,-0.14183747182633952,9.0,0.10278600248748108,9.0,-0.12708415720207933,9.0,0.0,9.0,0.0,9.0,0.335582730036596,9.0,0.18564140039743246,9.0,0.035597872363551435,9.0,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,2347.59,2331.31,2332.76,2332.76,2332.76,2325.42,2351.86,2303.34,2017,6,22,-0.020978771945814413,0.051968281312949616,False,False,False,3,False
165,2017-06-23,1.2504747007428492,1.2565341436698556,-0.006059442927006521,9.0,4.4,2419.97,0.0,0.0,-0.05266836024612168,9.0,-0.14183747182633952,9.0,0.10278600248748108,9.0,-0.12708415720207933,9.0,0.0,9.0,0.07195258316635841,9.0,0.20732303157068102,9.0,-0.14530446074395306,9.0,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,2405.61,2347.59,2331.31,2332.76,2332.76,2327.5,2353.92,2301.5,2017,6,23,-0.032123347102009404,0.051412924271052526,False,False,False,4,False
166,2017-06-24,0.0,0.0,0.0,9.0,4.4,2409.58,0.0,0.0,-0.006059442927006521,9.0,-0.05266836024612168,9.0,-0.14183747182633952,9.0,0.10278600248748108,9.0,-0.12708415720207933,9.0,0.0,9.0,0.0,9.0,0.0,9.0,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,2419.97,2405.61,2347.59,2331.31,2332.76,2332.76,2335.26,2298.14,2017,6,24,-0.032123347102009404,0.05411440658531421,False,False,False,5,True
167,2017-06-25,0.0,0.0,0.0,9.0,4.4,2409.58,0.0,0.0,0.0,9.0,-0.006059442927006521,9.0,-0.05266836024612168,9.0,-0.14183747182633952,9.0,0.10278600248748108,9.0,0.0,9.0,0.0,9.0,0.0,9.0,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,2409.58,2419.97,2405.61,2347.59,2331.31,2332.76,2335.26,2298.14,2017,6,25,-0.032123347102009404,0.03081877551084058,False,False,False,6,True
168,2017-06-26,1.3129759230754166,1.487864846148386,-0.1732348627228186,9.0,4.4,2409.58,0.0,0.0,0.0,9.0,0.0,9.0,-0.006059442927006521,9.0,-0.05266836024612168,9.0,-0.14183747182633952,9.0,-0.12708415720207933,9.0,0.0,9.0,0.06567201406875707,9.0,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,2409.58,2409.58,2419.97,2405.61,2347.59,2332.76,2335.26,2298.14,2017,6,26,-0.038716305033543584,0.025044280086746633,False,False,False,0,False
169,2017-06-27,1.47469790060725,1.215561490152526,0.25733407686749543,9.0,4.4,2353.82,0.0,0.0,-0.1732348627228186,9.0,0.0,9.0,0.0,9.0,-0.006059442927006521,9.0,-0.05266836024612168,9.0,0.10278600248748108,9.0,0.32673609248777824,9.0,0.2451412047482947,9.0,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,2409.58,2409.58,2409.58,2419.97,2405.61,2331.31,2335.26,2331.16,2017,6,27,-0.01663800869354154,0.03362208264899648,False,False,False,1,False
170,2017-06-28,1.6853690292654286,1.3298614996547522,0.36128530459348657,9.0,4.4,2367.22,0.0,0.0,0.25733407686749543,9.0,-0.1732348627228186,9.0,0.0,9.0,0.0,9.0,-0.006059442927006521,9.0,-0.14183747182633952,9.0,-0.07702079257314716,9.0,-0.09959468244300418,9.0,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,2353.82,2409.58,2409.58,2409.58,2419.97,2347.59,2307.78,2346.63,2017,6,28,0.055236673652147905,0.04745365087293519,False,False,False,2,False
171,2017-06-29,1.4220301184427053,1.5405326283129308,-0.11238904312366699,9.0,4.4,2395.94,0.0,0.0,0.36128530459348657,9.0,0.25733407686749543,9.0,-0.1732348627228186,9.0,0.0,9.0,0.0,9.0,-0.05266836024612168,9.0,0.335582730036596,9.0,0.18564140039743246,9.0,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,2367.22,2353.82,2409.58,2409.58,2409.58,2405.61,2325.42,2351.86,2017,6,29,0.04670514752678429,0.04274752566472803,False,False,False,3,False
172,2017-06-30,1.6063673560186116,1.9223740490058794,-0.3220249775303776,9.0,4.4,2368.09,0.0,0.0,-0.11238904312366699,9.0,0.36128530459348657,9.0,0.25733407686749543,9.0,-0.1732348627228186,9.0,0.0,9.0,-0.006059442927006521,9.0,0.07195258316635841,9.0,0.20732303157068102,9.0,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,2395.94,2367.22,2353.82,2409.58,2409.58,2419.97,2327.5,2353.92,2017,6,30,0.00156721401201699,0.03126113538164659,False,False,False,4,False
173,2017-07-01,0.0,0.0,0.0,9.0,3.9,2373.75,-0.5000000000000004,0.0,-0.3220249775303776,9.0,-0.11238904312366699,9.0,0.36128530459348657,9.0,0.25733407686749543,9.0,-0.1732348627228186,9.0,0.0,9.0,0.0,9.0,0.0,9.0,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,2368.09,2395.94,2367.22,2353.82,2409.58,2409.58,2332.76,2335.26,2017,7,1,0.0015672140120169904,0.03007453963619488,False,False,False,5,True
174,2017-07-02,0.0,0.0,0.0,9.0,3.9,2373.75,0.0,0.0,0.0,9.0,-0.3220249775303776,9.0,-0.11238904312366699,9.0,0.36128530459348657,9.0,0.25733407686749543,9.0,0.0,9.0,0.0,9.0,0.0,9.0,3.9,4.4,4.4,4.4,4.4,4.4,4.4,4.4,2373.75,2368.09,2395.94,2367.22,2353.82,2409.58,2332.76,2335.26,2017,7,2,0.0015672140120169904,0.034918021660993316,False,False,False,6,True
175,2017-07-03,1.24348792225781,1.487864846148386,-0.24780503555810718,9.0,3.9,2373.75,0.0,0.0,0.0,9.0,0.0,9.0,-0.3220249775303776,9.0,-0.11238904312366699,9.0,0.36128530459348657,9.0,-0.1732348627228186,9.0,-0.12708415720207933,9.0,0.0,9.0,3.9,3.9,4.4,4.4,4.4,4.4,4.4,4.4,2373.75,2373.75,2368.09,2395.94,2367.22,2409.58,2332.76,2335.26,2017,7,3,-0.009085667821595663,0.026657853809056407,False,False,False,0,False
176,2017-07-04,1.4483640095249777,1.08202057871893,0.36969794684533125,9.0,3.9,2341.83,0.0,0.0,-0.24780503555810718,9.0,0.0,9.0,0.0,9.0,-0.3220249775303776,9.0,-0.11238904312366699,9.0,0.25733407686749543,9.0,0.10278600248748108,9.0,0.32673609248777824,9.0,3.9,3.9,3.9,4.4,4.4,4.4,4.4,4.4,2373.75,2373.75,2373.75,2368.09,2395.94,2353.82,2331.31,2335.26,2017,7,4,0.006966313603809449,0.03898111870390078,False,False,False,1,False
177,2017-07-05,1.0753935324043125,0.9637936025894791,0.11159992980166629,9.0,3.9,2331.3,0.0,0.0,0.36969794684533125,9.0,-0.24780503555810718,9.0,0.0,9.0,0.0,9.0,-0.3220249775303776,9.0,0.36128530459348657,9.0,-0.14183747182633952,9.0,-0.07702079257314716,9.0,3.9,3.9,3.9,3.9,4.4,4.4,4.4,4.4,2341.83,2373.75,2373.75,2373.75,2368.09,2367.22,2347.59,2307.78,2017,7,5,-0.028703025652164878,0.04051204922833109,False,False,False,2,False
178,2017-07-06,1.139609511914583,1.0758762105205488,0.06373330139403421,9.0,3.9,2340.55,0.0,0.0,0.11159992980166629,9.0,0.36969794684533125,9.0,-0.24780503555810718,9.0,0.0,9.0,0.0,9.0,-0.11238904312366699,9.0,-0.05266836024612168,9.0,0.335582730036596,9.0,3.9,3.9,3.9,3.9,3.9,4.4,4.4,4.4,2331.3,2341.83,2373.75,2373.75,2373.75,2395.94,2405.61,2325.42,2017,7,6,-0.003542690721064705,0.034465119116522405,False,False,False,3,False
179,2017-07-07,1.0312892965897447,0.923644306380434,0.1076449902093107,9.0,3.9,2371.28,0.0,0.0,0.06373330139403421,9.0,0.11159992980166629,9.0,0.36969794684533125,9.0,-0.24780503555810718,9.0,0.0,9.0,-0.3220249775303776,9.0,-0.006059442927006521,9.0,0.07195258316635841,9.0,3.9,3.9,3.9,3.9,3.9,4.4,4.4,4.4,2340.55,2331.3,2341.83,2373.75,2373.75,2368.09,2419.97,2327.5,2017,7,7,0.05783873324174792,0.041373108204932896,False,False,False,4,False
180,2017-07-08,0.0,0.0,0.0,9.0,3.9,2369.08,0.0,0.0,0.1076449902093107,9.0,0.06373330139403421,9.0,0.11159992980166629,9.0,0.36969794684533125,9.0,-0.24780503555810718,9.0,0.0,9.0,0.0,9.0,0.0,9.0,3.9,3.9,3.9,3.9,3.9,3.9,4.4,4.4,2371.28,2340.55,2331.3,2341.83,2373.75,2373.75,2409.58,2332.76,2017,7,8,0.05783873324174792,0.035185061525018484,False,False,False,5,True
181,2017-07-09,0.0,0.0,0.0,9.0,3.9,2369.08,0.0,0.0,0.0,9.0,0.1076449902093107,9.0,0.06373330139403421,9.0,0.11159992980166629,9.0,0.36969794684533125,9.0,0.0,9.0,0.0,9.0,0.0,9.0,3.9,3.9,3.9,3.9,3.9,3.9,4.4,4.4,2369.08,2371.28,2340.55,2331.3,2341.83,2373.75,2409.58,2332.76,2017,7,9,0.05783873324174792,0.028274293805995786,False,False,False,6,True
182,2017-07-10,1.461530955066114,1.136590959562807,0.32447256455200363,9.0,3.9,2369.08,0.0,0.0,0.0,9.0,0.0,9.0,0.1076449902093107,9.0,0.06373330139403421,9.0,0.11159992980166629,9.0,-0.24780503555810718,9.0,-0.1732348627228186,9.0,-0.12708415720207933,9.0,3.9,3.9,3.9,3.9,3.9,3.9,4.4,4.4,2369.08,2369.08,2371.28,2340.55,2331.3,2373.75,2409.58,2332.76,2017,7,10,0.13959267611462087,0.03909004595772924,False,False,False,0,False
183,2017-07-11,1.2685547927865586,1.0589211709299942,0.20963362185656442,9.0,3.9,2341.12,0.0,0.0,0.32447256455200363,9.0,0.0,9.0,0.0,9.0,0.1076449902093107,9.0,0.06373330139403421,9.0,0.36969794684533125,9.0,0.25733407686749543,9.0,0.10278600248748108,9.0,3.9,3.9,3.9,3.9,3.9,3.9,4.4,4.4,2369.08,2369.08,2369.08,2371.28,2340.55,2341.83,2353.82,2331.31,2017,7,11,0.11672634397336847,0.04607783335294805,False,False,False,1,False
184,2017-07-12,1.0928215633341054,1.0364953908427528,0.05632617250451943,9.0,3.9,2366.63,0.0,0.0,0.20963362185656442,9.0,0.32447256455200363,9.0,0.0,9.0,0.0,9.0,0.1076449902093107,9.0,0.11159992980166629,9.0,0.36128530459348657,9.0,-0.14183747182633952,9.0,3.9,3.9,3.9,3.9,3.9,3.9,4.4,4.4,2341.12,2369.08,2369.08,2369.08,2371.28,2331.3,2367.22,2347.59,2017,7,12,0.10883009293091893,0.04795537243643203,False,False,False,2,False
185,2017-07-13,1.25564552645004,0.9211627984893678,0.3344827279606721,9.0,3.9,2376.69,0.0,0.0,0.05632617250451943,9.0,0.20963362185656442,9.0,0.32447256455200363,9.0,0.0,9.0,0.0,9.0,0.06373330139403421,9.0,-0.11238904312366699,9.0,-0.05266836024612168,9.0,3.9,3.9,3.9,3.9,3.9,3.9,4.4,4.4,2366.63,2341.12,2369.08,2369.08,2369.08,2340.55,2395.94,2405.61,2017,7,13,0.1475085824404386,0.04821359361886183,False,False,False,3,False
186,2017-07-14,1.0397022651053331,1.461530955066114,-0.4246252560639123,9.0,3.9,2363.34,0.0,0.0,0.3344827279606721,9.0,0.05632617250451943,9.0,0.20963362185656442,9.0,0.32447256455200363,9.0,0.0,9.0,0.1076449902093107,9.0,-0.3220249775303776,9.0,-0.006059442927006521,9.0,3.9,3.9,3.9,3.9,3.9,3.9,4.4,4.4,2376.69,2366.63,2341.12,2369.08,2369.08,2371.28,2368.09,2419.97,2017,7,14,0.07146997582997819,0.03662677816916966,False,False,False,4,False
187,2017-07-15,0.0,0.0,0.0,9.0,3.9,2346.73,0.0,0.0,-0.4246252560639123,9.0,0.3344827279606721,9.0,0.05632617250451943,9.0,0.20963362185656442,9.0,0.32447256455200363,9.0,0.0,9.0,0.0,9.0,0.0,9.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,4.4,2363.34,2376.69,2366.63,2341.12,2369.08,2369.08,2373.75,2409.58,2017,7,15,0.07146997582997819,0.02544068716794979,False,False,False,5,True
188,2017-07-16,0.0,0.0,0.0,9.0,3.9,2346.73,0.0,0.0,0.0,9.0,-0.4246252560639123,9.0,0.3344827279606721,9.0,0.05632617250451943,9.0,0.20963362185656442,9.0,0.0,9.0,0.0,9.0,0.0,9.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,4.4,2346.73,2363.34,2376.69,2366.63,2341.12,2369.08,2373.75,2409.58,2017,7,16,0.07146997582997819,0.02304226772907118,False,False,False,6,True
189,2017-07-17,1.2494891197265174,1.3430284451958885,-0.09529091700605528,9.0,3.9,2346.73,0.0,0.0,0.0,9.0,0.0,9.0,-0.4246252560639123,9.0,0.3344827279606721,9.0,0.05632617250451943,9.0,0.32447256455200363,9.0,-0.24780503555810718,9.0,-0.1732348627228186,9.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,4.4,2346.73,2346.73,2363.34,2376.69,2366.63,2369.08,2373.75,2409.58,2017,7,17,0.011503764178826911,0.019865903828869335,False,False,False,0,False
190,2017-07-18,0.9899737017201213,1.0993779057055546,-0.1094042039722662,9.0,3.9,2335.49,0.0,0.0,-0.09529091700605528,9.0,0.0,9.0,0.0,9.0,-0.4246252560639123,9.0,0.3344827279606721,9.0,0.20963362185656442,9.0,0.36969794684533125,9.0,0.25733407686749543,9.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,4.4,2346.73,2346.73,2346.73,2363.34,2376.69,2341.12,2341.83,2353.82,2017,7,18,-0.034073068082434606,0.016219097029793798,False,False,False,1,False
191,2017-07-19,1.2073471925957668,1.1273770570735246,0.07997013552224226,9.0,3.9,2361.38,0.0,0.0,-0.1094042039722662,9.0,-0.09529091700605528,9.0,0.0,9.0,0.0,9.0,-0.4246252560639123,9.0,0.05632617250451943,9.0,0.11159992980166629,9.0,0.36128530459348657,9.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,4.4,2335.49,2346.73,2346.73,2346.73,2363.34,2366.63,2331.3,2367.22,2017,7,19,-0.030695359079902777,0.023120906787271182,False,False,False,2,False
192,2017-07-20,2.0935443410406496,1.042624827356216,1.0543355899605564,9.0,3.9,2361.5,0.0,0.0,0.07997013552224226,9.0,-0.1094042039722662,9.0,-0.09529091700605528,9.0,0.0,9.0,0.0,9.0,0.3344827279606721,9.0,0.06373330139403421,9.0,-0.11238904312366699,9.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,4.4,2361.38,2335.49,2346.73,2346.73,2346.73,2376.69,2340.55,2395.94,2017,7,20,0.07214076406293783,0.054839226369707034,False,True,False,3,False
193,2017-07-21,1.3101674877477294,1.3430284451958885,-0.037462128160119075,9.0,3.9,2348.87,0.0,0.0,1.0543355899605564,9.0,0.07997013552224226,9.0,-0.1094042039722662,9.0,-0.09529091700605528,9.0,0.0,9.0,-0.4246252560639123,9.0,0.1076449902093107,9.0,-0.3220249775303776,9.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,4.4,2361.5,2361.38,2335.49,2346.73,2346.73,2363.34,2371.28,2368.09,2017,7,21,0.1274497823349083,0.05831840449191438,False,False,False,4,False
194,2017-07-22,0.0,0.0,0.0,9.0,3.9,2363.19,0.0,0.0,-0.037462128160119075,9.0,1.0543355899605564,9.0,0.07997013552224226,9.0,-0.1094042039722662,9.0,-0.09529091700605528,9.0,0.0,9.0,0.0,9.0,0.0,9.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,2348.87,2361.5,2361.38,2335.49,2346.73,2346.73,2369.08,2373.75,2017,7,22,0.1274497823349083,0.060074016500118434,False,False,False,5,True
195,2017-07-23,0.0,0.0,0.0,9.0,3.9,2363.19,0.0,0.0,0.0,9.0,-0.037462128160119075,9.0,1.0543355899605564,9.0,0.07997013552224226,9.0,-0.1094042039722662,9.0,0.0,9.0,0.0,9.0,0.0,9.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,2363.19,2348.87,2361.5,2361.38,2335.49,2346.73,2369.08,2373.75,2017,7,23,0.1274497823349083,0.060275997931018656,False,False,False,6,True
196,2017-07-24,1.395696227360433,2.2647146330754198,-0.8761677704467513,9.0,3.9,2363.19,0.0,0.0,0.0,9.0,0.0,9.0,-0.037462128160119075,9.0,1.0543355899605564,9.0,0.07997013552224226,9.0,-0.09529091700605528,9.0,0.32447256455200363,9.0,-0.24780503555810718,9.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,2363.19,2363.19,2348.87,2361.5,2361.38,2346.73,2369.08,2373.75,2017,7,24,0.015895946129094587,0.03107040558279361,False,False,False,0,False
197,2017-07-25,1.4220301184427053,1.395696227360433,0.031147350824490976,9.0,3.9,2408.75,0.0,0.0,-0.8761677704467513,9.0,0.0,9.0,0.0,9.0,-0.037462128160119075,9.0,1.0543355899605564,9.0,-0.1094042039722662,9.0,0.20963362185656442,9.0,0.36969794684533125,9.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,2363.19,2363.19,2363.19,2348.87,2361.5,2335.49,2341.12,2341.83,2017,7,25,0.035974739671488475,0.032108650610276644,False,False,False,1,False
198,2017-07-26,0.9712781957533455,1.5273656827717947,-0.5618687674371708,9.0,3.9,2407.86,0.0,0.0,0.031147350824490976,9.0,-0.8761677704467513,9.0,0.0,9.0,0.0,9.0,-0.037462128160119075,9.0,0.07997013552224226,9.0,0.05632617250451943,9.0,0.11159992980166629,9.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,2408.75,2363.19,2363.19,2363.19,2348.87,2361.38,2366.63,2331.3,2017,7,26,-0.05571653217985625,0.019154187119798233,False,False,False,2,False
199,2017-07-27,1.3298614996547522,1.1371480143836674,0.19512377664295977,9.0,3.9,2398.83,0.0,0.0,-0.5618687674371708,9.0,0.031147350824490976,9.0,-0.8761677704467513,9.0,0.0,9.0,0.0,9.0,1.0543355899605564,9.0,0.3344827279606721,9.0,0.06373330139403421,9.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,2407.86,2408.75,2363.19,2363.19,2363.19,2361.5,2376.69,2340.55,2017,7,27,-0.1784610769395129,0.017080510445647044,False,False,False,3,False
200,2017-07-28,1.098768273664781,1.3430284451958885,-0.24622969315986046,9.0,3.9,2410.62,0.0,0.0,0.19512377664295977,9.0,-0.5618687674371708,9.0,0.031147350824490976,9.0,-0.8761677704467513,9.0,0.0,9.0,-0.037462128160119075,9.0,-0.4246252560639123,9.0,0.1076449902093107,9.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,2398.83,2407.86,2408.75,2363.19,2363.19,2348.87,2363.34,2371.28,2017,7,28,-0.20828501479661884,-0.0031699894794645256,False,False,False,4,False
201,2017-07-29,0.0,0.0,0.0,9.0,3.9,2411.34,0.0,0.0,-0.24622969315986046,9.0,0.19512377664295977,9.0,-0.5618687674371708,9.0,0.031147350824490976,9.0,-0.8761677704467513,9.0,0.0,9.0,0.0,9.0,0.0,9.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,2410.62,2398.83,2407.86,2408.75,2363.19,2363.19,2346.73,2369.08,2017,7,29,-0.20828501479661884,0.0005763119579910408,False,False,False,5,True
202,2017-07-30,0.0,0.0,0.0,9.0,3.9,2411.34,0.0,0.0,0.0,9.0,-0.24622969315986046,9.0,0.19512377664295977,9.0,-0.5618687674371708,9.0,0.031147350824490976,9.0,0.0,9.0,0.0,9.0,0.0,9.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,2411.34,2410.62,2398.83,2407.86,2408.75,2363.19,2346.73,2369.08,2017,7,30,-0.20828501479661884,0.011310477875670296,False,False,False,6,True
203,2017-07-31,1.5536995738540669,1.5800334649363392,-0.03414020270743388,9.0,3.9,2411.34,0.0,0.0,0.0,9.0,0.0,9.0,-0.24622969315986046,9.0,0.19512377664295977,9.0,-0.5618687674371708,9.0,-0.8761677704467513,9.0,-0.09529091700605528,9.0,0.32447256455200363,9.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,2411.34,2411.34,2410.62,2398.83,2407.86,2363.19,2346.73,2369.08,2017,7,31,-0.08799536226243063,0.010172471118755832,False,False,False,0,False
204,2017-08-01,1.0936340528430444,1.2475609061634978,-0.15392685332045344,9.0,3.3,2445.42,-0.6000000000000001,0.0,-0.03414020270743388,9.0,0.0,9.0,0.0,9.0,-0.24622969315986046,9.0,0.19512377664295977,9.0,0.031147350824490976,9.0,-0.1094042039722662,9.0,0.20963362185656442,9.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,2411.34,2411.34,2411.34,2410.62,2398.83,2408.75,2335.49,2341.12,2017,8,1,-0.11443453428313696,0.005041576008074052,False,False,False,1,False
205,2017-08-02,1.3166945541136161,1.1018748625976622,0.21609908599622257,9.0,3.3,2437.9,0.0,0.0,-0.15392685332045344,9.0,-0.03414020270743388,9.0,0.0,9.0,0.0,9.0,-0.24622969315986046,9.0,-0.5618687674371708,9.0,0.07997013552224226,9.0,0.05632617250451943,9.0,3.3,3.9,3.9,3.9,3.9,3.9,3.9,3.9,2445.42,2411.34,2411.34,2411.34,2410.62,2407.86,2361.38,2366.63,2017,8,2,-0.003296269506937903,0.020505046726551714,False,False,False,2,False
206,2017-08-03,1.240488166905819,0.9218293348692023,0.3186588320366168,9.0,3.3,2467.12,0.0,0.0,0.21609908599622257,9.0,-0.15392685332045344,9.0,-0.03414020270743388,9.0,0.0,9.0,0.0,9.0,0.19512377664295977,9.0,1.0543355899605564,9.0,0.3344827279606721,9.0,3.3,3.3,3.9,3.9,3.9,3.9,3.9,3.9,2437.9,2445.42,2411.34,2411.34,2411.34,2398.83,2361.5,2376.69,2017,8,3,0.01435159554929882,0.018803742899594564,False,False,False,3,False
207,2017-08-04,1.1833116460923485,0.9987325573497277,0.1845790887426209,9.0,3.3,2464.5,0.0,0.0,0.3186588320366168,9.0,0.21609908599622257,9.0,-0.15392685332045344,9.0,-0.03414020270743388,9.0,0.0,9.0,-0.24622969315986046,9.0,-0.037462128160119075,9.0,-0.4246252560639123,9.0,3.3,3.3,3.3,3.9,3.9,3.9,3.9,3.9,2467.12,2437.9,2445.42,2411.34,2411.34,2410.62,2348.87,2363.34,2017,8,4,0.0758957072496533,0.021236381530959716,False,False,False,4,False
208,2017-08-05,0.0,0.0,0.0,9.0,3.3,2461.92,0.0,0.0,0.1845790887426209,9.0,0.3186588320366168,9.0,0.21609908599622257,9.0,-0.15392685332045344,9.0,-0.03414020270743388,9.0,0.0,9.0,0.0,9.0,0.0,9.0,3.3,3.3,3.3,3.3,3.9,3.9,3.9,3.9,2464.5,2467.12,2437.9,2445.42,2411.34,2411.34,2363.19,2346.73,2017,8,5,0.0758957072496533,0.019111938151158577,False,False,False,5,True
209,2017-08-06,0.0,0.0,0.0,9.0,3.3,2461.92,0.0,0.0,0.0,9.0,0.1845790887426209,9.0,0.3186588320366168,9.0,0.21609908599622257,9.0,-0.15392685332045344,9.0,0.0,9.0,0.0,9.0,0.0,9.0,3.3,3.3,3.3,3.3,3.3,3.9,3.9,3.9,2461.92,2464.5,2467.12,2437.9,2445.42,2411.34,2363.19,2346.73,2017,8,6,0.0758957072496533,0.015523771810848219,False,False,False,6,True
